order_id,Order Region
1718,South America
7838,South America
3534,South America
53531,Caribbean
7899,Caribbean
5409,Central America
59178,Central America
53613,Central America
51981,Central America
9819,Central America
9110,Central America
7310,Central America
8037,Central America
2341,South America
57990,South America
4358,South America
3534,South America
59403,South America
52462,Caribbean
7149,Caribbean
57552,Central America
8634,Central America
57270,Central America
54816,Central America
9214,Central America
57373,Central America
550,Central America
9371,Central America
8375,South America
59663,South America
7762,South America
6011,South America
55921,Caribbean
877,Caribbean
6861,Caribbean
54110,Central America
53965,Central America
53466,Central America
9945,Central America
8677,Central America
9551,South America
8375,South America
5545,Caribbean
877,Caribbean
52890,Central America
4713,Central America
58706,Central America
3955,Central America
4713,Central America
4548,Central America
9551,South America
6345,South America
5175,South America
54102,South America
61430,South America
7460,South America
4630,Caribbean
56917,Central America
51969,Central America
9110,Central America
61081,Central America
57259,Central America
5809,Central America
5095,Central America
6717,Central America
10063,South America
281,South America
58537,South America
3720,South America
54796,Caribbean
725,Caribbean
4630,Caribbean
54251,Central America
58691,Central America
9934,Central America
54990,Central America
3257,Central America
9803,Central America
5809,Central America
5095,Central America
4488,Central America
6780,Central America
58873,Central America
10224,South America
7387,South America
54796,Caribbean
57965,Caribbean
4630,Caribbean
51390,Caribbean
4764,Caribbean
58691,Central America
53156,Central America
60216,Central America
7108,Central America
5862,Central America
54465,South America
53454,South America
54629,South America
636,South America
61559,South America
10266,South America
8902,South America
4104,Caribbean
55483,Central America
54976,Central America
59637,Central America
56645,Central America
3915,South America
61460,South America
61309,South America
53451,South America
56720,South America
7353,Caribbean
877,Caribbean
6839,Caribbean
56639,Central America
5157,Central America
56800,Central America
4759,Central America
51756,Central America
3423,Central America
7487,Central America
773,Central America
51650,South America
2797,South America
57154,Caribbean
162,Caribbean
5951,Central America
60754,Central America
57069,Central America
59715,Central America
54530,Central America
3735,Central America
4960,Central America
2902,Central America
5224,Central America
441,South America
52190,South America
53381,South America
58847,South America
2796,South America
4955,Caribbean
162,Caribbean
2294,Caribbean
7353,Caribbean
1242,Central America
6527,Central America
60335,Central America
2207,Central America
4388,South America
3534,South America
58847,South America
10254,South America
162,Caribbean
58300,Caribbean
6189,Caribbean
53045,Central America
54777,Central America
699,Central America
5037,Central America
59204,Central America
9526,Central America
6899,Central America
5060,Central America
4893,Central America
4265,Central America
61289,South America
6163,South America
4388,South America
596,South America
9997,South America
57990,South America
58883,Caribbean
9335,Caribbean
4466,Caribbean
5773,Caribbean
9407,Central America
61170,Central America
56331,Central America
53999,Central America
2268,Central America
9216,Central America
9077,Central America
3898,Central America
1242,Central America
9135,Central America
70,South America
2981,South America
10175,South America
4645,South America
10063,South America
7149,Caribbean
1878,Caribbean
52255,Central America
2033,Central America
1242,Central America
7260,Central America
53370,South America
54044,South America
6754,South America
5403,South America
3744,South America
4466,Caribbean
7149,Caribbean
5049,Caribbean
6001,Central America
56151,Central America
60404,Central America
51429,Central America
59381,Central America
2032,Central America
51835,Central America
2033,Central America
1536,Central America
4967,Central America
57763,South America
2981,South America
2124,South America
54949,South America
51610,South America
10105,South America
7469,South America
56245,Caribbean
4726,Central America
55374,Central America
6001,Central America
59287,Central America
3706,Central America
56547,Central America
52751,Central America
177,Central America
3686,Central America
57763,South America
5495,South America
54754,South America
55842,South America
10246,South America
8839,South America
75677,Eastern Asia
72180,Oceania
26981,Southeast Asia
72431,South Asia
48967,West Asia
74918,Oceania
50427,Central Asia
22509,Oceania
25911,Southeast Asia
26981,Southeast Asia
21405,Southeast Asia
48448,South Asia
26758,Eastern Asia
71943,Oceania
72013,Eastern Asia
25996,Southeast Asia
25911,Southeast Asia
30930,Oceania
24378,Oceania
29399,Southeast Asia
22655,Eastern Asia
30652,Oceania
25911,Southeast Asia
74069,Southeast Asia
74014,Eastern Asia
74009,South Asia
76398,South Asia
76483,Southeast Asia
72714,Oceania
73534,South Asia
76548,Southeast Asia
74530,Southeast Asia
74601,Southeast Asia
74672,Eastern Asia
74618,Eastern Asia
74670,Oceania
74616,South Asia
74580,South Asia
74506,Eastern Asia
74649,South Asia
74703,Southeast Asia
74702,Southeast Asia
74573,Eastern Asia
74680,South Asia
74641,Southeast Asia
74640,Oceania
72895,Eastern Asia
73035,Eastern Asia
75693,South Asia
72854,Oceania
75620,Oceania
72998,South Asia
75673,Eastern Asia
75708,Oceania
72976,Southeast Asia
75629,Eastern Asia
75521,Southeast Asia
75718,Oceania
72898,Southeast Asia
72861,Southeast Asia
72166,Oceania
72238,Southeast Asia
75275,Southeast Asia
72327,Eastern Asia
72165,Southeast Asia
72182,Eastern Asia
72344,Southeast Asia
72342,Eastern Asia
72233,South Asia
72137,Southeast Asia
72136,Southeast Asia
72153,Oceania
75226,Southeast Asia
75188,Southeast Asia
72168,Eastern Asia
75241,South Asia
45718,West Asia
28221,Eastern Asia
22991,Eastern Asia
29301,Southeast Asia
31110,Oceania
26191,South Asia
49322,West Asia
26495,Oceania
24860,Southeast Asia
26490,Southeast Asia
42652,West Asia
21870,Eastern Asia
26449,Southeast Asia
21870,Eastern Asia
20530,South Asia
20490,Oceania
22503,Southeast Asia
23178,Southeast Asia
25237,Southeast Asia
25373,Southeast Asia
29090,South Asia
21635,Eastern Asia
30746,Oceania
29401,Southeast Asia
48827,West Asia
25021,Southeast Asia
21628,Southeast Asia
46651,Central Asia
22991,Eastern Asia
27375,Eastern Asia
25083,Eastern Asia
74480,Oceania
28229,Oceania
21742,Oceania
30988,Oceania
24292,South Asia
77001,South Asia
74426,Southeast Asia
22503,Southeast Asia
20561,Southeast Asia
24248,Southeast Asia
77163,Southeast Asia
44133,West Asia
47016,West Asia
46651,Central Asia
28221,Eastern Asia
25083,Eastern Asia
24421,Eastern Asia
31089,Oceania
24881,Oceania
22118,Oceania
24330,Oceania
26907,South Asia
22313,South Asia
73953,South Asia
74096,Southeast Asia
74873,Southeast Asia
23616,Southeast Asia
21156,Southeast Asia
25271,Southeast Asia
77054,Southeast Asia
44133,West Asia
49336,West Asia
28877,Eastern Asia
29613,Eastern Asia
77161,Eastern Asia
77179,Eastern Asia
73772,Eastern Asia
31020,Oceania
24881,Oceania
26906,Oceania
31263,Oceania
29728,Oceania
24330,Oceania
31192,Oceania
21020,South Asia
24735,Southeast Asia
29401,Southeast Asia
45718,West Asia
47188,West Asia
29621,Eastern Asia
21195,Eastern Asia
73771,Eastern Asia
24416,Oceania
21649,Oceania
30493,Oceania
27489,Oceania
30678,Oceania
31192,Oceania
73915,Oceania
74817,South Asia
74961,South Asia
72430,South Asia
22623,Southeast Asia
74781,Southeast Asia
29396,Southeast Asia
20864,Southeast Asia
76890,Southeast Asia
42652,West Asia
48074,West Asia
43614,West Asia
47188,West Asia
50585,West Asia
42967,Central Asia
30782,Oceania
26495,Oceania
72465,Oceania
21095,Oceania
24416,Oceania
30678,Oceania
73788,South Asia
22128,Southeast Asia
29287,Southeast Asia
72411,Southeast Asia
23178,Southeast Asia
24993,Southeast Asia
26318,Southeast Asia
29396,Southeast Asia
24232,Southeast Asia
73878,Southeast Asia
77051,Southeast Asia
42652,West Asia
41848,West Asia
23575,Eastern Asia
28820,Eastern Asia
20692,Oceania
74146,South Asia
25874,South Asia
76906,South Asia
73841,South Asia
26208,Southeast Asia
26318,Southeast Asia
44133,West Asia
28820,Eastern Asia
21637,Eastern Asia
74814,Oceania
30478,Oceania
27625,Oceania
30615,Oceania
74420,South Asia
29090,South Asia
25434,South Asia
22602,South Asia
24859,Southeast Asia
23545,Southeast Asia
26490,Southeast Asia
50486,West Asia
46207,West Asia
50631,Central Asia
74921,Eastern Asia
72480,Eastern Asia
72372,Eastern Asia
24700,Oceania
22118,Oceania
24471,Oceania
30782,Oceania
24480,Oceania
29090,South Asia
42480,South Asia
74090,Southeast Asia
24248,Southeast Asia
74849,Southeast Asia
24857,Southeast Asia
26490,Southeast Asia
22299,Southeast Asia
73767,Southeast Asia
44847,West Asia
48957,West Asia
42654,West Asia
21635,Eastern Asia
20580,Eastern Asia
24700,Oceania
30664,Oceania
26423,South Asia
22550,South Asia
20661,South Asia
74956,South Asia
42480,South Asia
25968,South Asia
29666,Southeast Asia
50486,West Asia
43651,West Asia
48957,West Asia
74739,Eastern Asia
74811,Eastern Asia
23867,Eastern Asia
21668,Oceania
76974,Oceania
74196,South Asia
26423,South Asia
72478,South Asia
26403,South Asia
22457,Southeast Asia
73837,Southeast Asia
48409,West Asia
43651,West Asia
45226,West Asia
46010,West Asia
74434,Eastern Asia
28939,Eastern Asia
72495,Oceania
21668,Oceania
26563,South Asia
76991,South Asia
21570,Southeast Asia
74846,Southeast Asia
49317,West Asia
20670,Eastern Asia
73817,Eastern Asia
72404,Oceania
28229,Oceania
24394,Oceania
21668,Oceania
24471,Oceania
27906,Oceania
23872,South Asia
23527,South Asia
29701,Southeast Asia
22209,Southeast Asia
76846,Southeast Asia
77098,Southeast Asia
74175,Eastern Asia
21553,Eastern Asia
29418,Eastern Asia
27093,Eastern Asia
30099,Eastern Asia
73942,Eastern Asia
31224,Oceania
28229,Oceania
30709,Oceania
30952,Oceania
21560,Oceania
23527,South Asia
23587,Southeast Asia
29807,Southeast Asia
28406,Southeast Asia
77025,Southeast Asia
50092,West Asia
43457,West Asia
44618,West Asia
43210,West Asia
21622,Eastern Asia
27572,Eastern Asia
21345,Oceania
24466,Oceania
26706,Oceania
73707,Oceania
26752,South Asia
22337,South Asia
29108,Southeast Asia
28906,Southeast Asia
26237,Southeast Asia
77060,Southeast Asia
48957,West Asia
43085,West Asia
43457,West Asia
21870,Eastern Asia
74860,Eastern Asia
31109,Oceania
23582,Oceania
26751,Oceania
73778,Oceania
22498,South Asia
45700,South Asia
21616,South Asia
22550,South Asia
76879,South Asia
21340,Southeast Asia
77023,Southeast Asia
43434,West Asia
48146,West Asia
74136,Eastern Asia
22484,Eastern Asia
26796,Eastern Asia
31110,Oceania
30755,Oceania
47303,South Asia
29583,South Asia
45700,South Asia
20530,South Asia
28897,South Asia
74465,Southeast Asia
26208,Southeast Asia
74877,Southeast Asia
74931,Southeast Asia
20565,Southeast Asia
28309,Southeast Asia
73957,Southeast Asia
47641,West Asia
45422,Central Asia
20713,Eastern Asia
28221,Eastern Asia
73722,Eastern Asia
24612,Oceania
31109,Oceania
23629,Oceania
30755,Oceania
28660,Oceania
26207,South Asia
48697,West Asia
28304,Eastern Asia
27446,Oceania
73901,Oceania
76858,Oceania
27473,Southeast Asia
72416,Southeast Asia
23625,Southeast Asia
29030,Southeast Asia
22770,Southeast Asia
77020,Southeast Asia
50320,West Asia
49522,West Asia
47733,West Asia
49698,West Asia
43085,West Asia
20670,Eastern Asia
20893,Eastern Asia
29004,Eastern Asia
28727,Southeast Asia
25237,Southeast Asia
48827,West Asia
29491,Eastern Asia
21895,Eastern Asia
26796,Eastern Asia
27625,Oceania
42090,South Asia
20542,Southeast Asia
28664,Southeast Asia
29030,Southeast Asia
20504,Eastern Asia
